rank,name,nation,startnr,total,tech,pcs,deductions,competition,element,call,base_value,goe,Judge No.1,Judge No.2,Judge No.3,Judge No.4,Judge No.5,Judge No.6,Judge No.7,Judge No.8,final_element_score
20,Valtter VIRTANEN,FIN,16,67.34,33.8,34.54,-1.0,ec2022SEG001OF,2A,None,3.3,0.14,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.44
20,Valtter VIRTANEN,FIN,16,67.34,33.8,34.54,-1.0,ec2022SEG001OF,3Lz,None,5.9,0.67,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,6.57
20,Valtter VIRTANEN,FIN,16,67.34,33.8,34.54,-1.0,ec2022SEG001OF,FCSp4,None,3.2,0.91,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.11
20,Valtter VIRTANEN,FIN,16,67.34,33.8,34.54,-1.0,ec2022SEG001OF,StSq4,None,3.9,0.89,1.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,4.79
20,Valtter VIRTANEN,FIN,16,67.34,33.8,34.54,-1.0,ec2022SEG001OF,CSSp4,None,3.0,0.34,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.34
20,Valtter VIRTANEN,FIN,16,67.34,33.8,34.54,-1.0,ec2022SEG001OF,CCoSp2,None,2.5,0.11,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,2.61
21,Davide LEWTON BRAIN,MON,9,67.31,33.89,33.42,0.0,ec2022SEG001OF,2A,None,3.3,0.28,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,3.58
21,Davide LEWTON BRAIN,MON,9,67.31,33.89,33.42,0.0,ec2022SEG001OF,3Lz,None,5.9,1.01,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,6.91
21,Davide LEWTON BRAIN,MON,9,67.31,33.89,33.42,0.0,ec2022SEG001OF,FCSp4,None,3.2,0.87,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,4.07
21,Davide LEWTON BRAIN,MON,9,67.31,33.89,33.42,0.0,ec2022SEG001OF,3T+3T,x,9.24,-1.86,-4.0,-5.0,-4.0,-5.0,-5.0,-5.0,-4.0,-3.0,7.38
21,Davide LEWTON BRAIN,MON,9,67.31,33.89,33.42,0.0,ec2022SEG001OF,CSSp4,None,3.0,0.43,2.0,-1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.43
21,Davide LEWTON BRAIN,MON,9,67.31,33.89,33.42,0.0,ec2022SEG001OF,StSq4,None,3.9,0.72,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4.62
21,Davide LEWTON BRAIN,MON,9,67.31,33.89,33.42,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.9
22,Burak DEMIRBOGA,TUR,13,67.3,33.61,33.69,0.0,ec2022SEG001OF,3A,None,8.0,1.94,2.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,9.94
22,Burak DEMIRBOGA,TUR,13,67.3,33.61,33.69,0.0,ec2022SEG001OF,3Lz!+3T,!,10.1,0.08,0.0,1.0,-1.0,0.0,-1.0,0.0,1.0,2.0,10.18
22,Burak DEMIRBOGA,TUR,13,67.3,33.61,33.69,0.0,ec2022SEG001OF,FCSp3,None,2.8,0.36,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.16
22,Burak DEMIRBOGA,TUR,13,67.3,33.61,33.69,0.0,ec2022SEG001OF,CSSp4,None,3.0,-0.39,-1.0,-2.0,-1.0,0.0,-1.0,-2.0,-1.0,-2.0,2.61
22,Burak DEMIRBOGA,TUR,13,67.3,33.61,33.69,0.0,ec2022SEG001OF,2F*,"('*', 'x')",0.0,0.0,None,None,None,None,None,None,None,None,0.0
22,Burak DEMIRBOGA,TUR,13,67.3,33.61,33.69,0.0,ec2022SEG001OF,StSq3,None,3.3,0.57,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.87
22,Burak DEMIRBOGA,TUR,13,67.3,33.61,33.69,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.35,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.85
23,Kornel WITKOWSKI,POL,1,66.26,34.83,31.43,0.0,ec2022SEG001OF,3A,None,8.0,-1.71,-2.0,-1.0,-2.0,-4.0,-3.0,-2.0,-3.0,-2.0,6.29
23,Kornel WITKOWSKI,POL,1,66.26,34.83,31.43,0.0,ec2022SEG001OF,3F!,!,5.3,-0.45,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,-1.0,4.85
23,Kornel WITKOWSKI,POL,1,66.26,34.83,31.43,0.0,ec2022SEG001OF,FCSp4,None,3.2,0.27,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.47
23,Kornel WITKOWSKI,POL,1,66.26,34.83,31.43,0.0,ec2022SEG001OF,3Lz+3T,None,10.1,-0.17,-1.0,1.0,0.0,-2.0,0.0,-1.0,0.0,0.0,9.93
23,Kornel WITKOWSKI,POL,1,66.26,34.83,31.43,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.7
23,Kornel WITKOWSKI,POL,1,66.26,34.83,31.43,0.0,ec2022SEG001OF,CSSp4,None,3.0,-0.13,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,2.87
23,Kornel WITKOWSKI,POL,1,66.26,34.83,31.43,0.0,ec2022SEG001OF,StSq3,None,3.3,0.42,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.72
24,Tomas-Llorenc GUARINO SABATE,ESP,7,66.2,33.8,32.4,0.0,ec2022SEG001OF,3A<,<,6.4,-2.93,-4.0,-5.0,-5.0,-5.0,-5.0,-4.0,-5.0,-3.0,3.47
24,Tomas-Llorenc GUARINO SABATE,ESP,7,66.2,33.8,32.4,0.0,ec2022SEG001OF,3F+3T,None,9.5,1.29,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,10.79
24,Tomas-Llorenc GUARINO SABATE,ESP,7,66.2,33.8,32.4,0.0,ec2022SEG001OF,FCSp2,None,2.3,-0.49,-2.0,-2.0,-3.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.81
24,Tomas-Llorenc GUARINO SABATE,ESP,7,66.2,33.8,32.4,0.0,ec2022SEG001OF,StSq3,None,3.3,0.52,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.82
24,Tomas-Llorenc GUARINO SABATE,ESP,7,66.2,33.8,32.4,0.0,ec2022SEG001OF,3Lz,x,6.49,0.93,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,7.42
24,Tomas-Llorenc GUARINO SABATE,ESP,7,66.2,33.8,32.4,0.0,ec2022SEG001OF,CSSp3,None,2.6,-0.11,1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-2.0,2.49
24,Tomas-Llorenc GUARINO SABATE,ESP,7,66.2,33.8,32.4,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.5,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0
25,Adam HAGARA,SVK,15,65.23,33.94,31.29,0.0,ec2022SEG001OF,3A,None,8.0,-1.6,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,6.4
25,Adam HAGARA,SVK,15,65.23,33.94,31.29,0.0,ec2022SEG001OF,3Lz!+3T,!,10.1,-0.84,-2.0,-1.0,-2.0,-2.0,-2.0,0.0,-2.0,-1.0,9.26
25,Adam HAGARA,SVK,15,65.23,33.94,31.29,0.0,ec2022SEG001OF,CCSp3,None,2.8,-0.04,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76
25,Adam HAGARA,SVK,15,65.23,33.94,31.29,0.0,ec2022SEG001OF,StSq2,None,2.6,0.15,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.75
25,Adam HAGARA,SVK,15,65.23,33.94,31.29,0.0,ec2022SEG001OF,3F,x,5.83,0.3,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,6.13
25,Adam HAGARA,SVK,15,65.23,33.94,31.29,0.0,ec2022SEG001OF,CCoSp3,None,3.0,0.34,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.34
25,Adam HAGARA,SVK,15,65.23,33.94,31.29,0.0,ec2022SEG001OF,FSSp4,None,3.0,0.3,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.3
26,Graham NEWBERRY,GBR,21,64.49,31.88,33.61,-1.0,ec2022SEG001OF,3Aq,q,8.0,-4.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,4.0
26,Graham NEWBERRY,GBR,21,64.49,31.88,33.61,-1.0,ec2022SEG001OF,3Lo+2T,None,6.2,0.56,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,6.76
26,Graham NEWBERRY,GBR,21,64.49,31.88,33.61,-1.0,ec2022SEG001OF,3Lz,None,5.9,1.18,2.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,7.08
26,Graham NEWBERRY,GBR,21,64.49,31.88,33.61,-1.0,ec2022SEG001OF,FCSp2,None,2.3,0.36,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.66
26,Graham NEWBERRY,GBR,21,64.49,31.88,33.61,-1.0,ec2022SEG001OF,StSq4,None,3.9,0.61,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.51
26,Graham NEWBERRY,GBR,21,64.49,31.88,33.61,-1.0,ec2022SEG001OF,CSSp3,None,2.6,0.07,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.67
26,Graham NEWBERRY,GBR,21,64.49,31.88,33.61,-1.0,ec2022SEG001OF,CCoSp4,None,3.5,0.7,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,4.2
27,Matyas BELOHRADSKY,CZE,6,64.38,32.27,32.11,0.0,ec2022SEG001OF,3A,None,8.0,-3.09,-4.0,-5.0,-3.0,-4.0,-3.0,-4.0,-4.0,-3.0,4.91
27,Matyas BELOHRADSKY,CZE,6,64.38,32.27,32.11,0.0,ec2022SEG001OF,3Lz,None,5.9,0.51,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,6.41
27,Matyas BELOHRADSKY,CZE,6,64.38,32.27,32.11,0.0,ec2022SEG001OF,FSSp4,None,3.0,0.39,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.39
27,Matyas BELOHRADSKY,CZE,6,64.38,32.27,32.11,0.0,ec2022SEG001OF,3F!+3T,!,9.5,-1.74,-3.0,-3.0,-4.0,-4.0,-3.0,-3.0,-4.0,-3.0,7.76
27,Matyas BELOHRADSKY,CZE,6,64.38,32.27,32.11,0.0,ec2022SEG001OF,CCSp2,None,2.3,-0.36,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-2.0,1.94
27,Matyas BELOHRADSKY,CZE,6,64.38,32.27,32.11,0.0,ec2022SEG001OF,StSq3,None,3.3,0.61,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.91
27,Matyas BELOHRADSKY,CZE,6,64.38,32.27,32.11,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.45,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.95
28,Nika EGADZE,GEO,12,63.6,30.46,34.14,-1.0,ec2022SEG001OF,4T,None,9.5,-2.58,-2.0,-3.0,-3.0,-3.0,-3.0,-2.0,-3.0,-2.0,6.92
28,Nika EGADZE,GEO,12,63.6,30.46,34.14,-1.0,ec2022SEG001OF,3S+COMBO,None,4.3,-2.15,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,2.15
28,Nika EGADZE,GEO,12,63.6,30.46,34.14,-1.0,ec2022SEG001OF,FCSp4,None,3.2,0.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,3.2
28,Nika EGADZE,GEO,12,63.6,30.46,34.14,-1.0,ec2022SEG001OF,3A,x,8.8,-1.6,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-3.0,-2.0,7.2
28,Nika EGADZE,GEO,12,63.6,30.46,34.14,-1.0,ec2022SEG001OF,CSSp4,None,3.0,0.21,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.21
28,Nika EGADZE,GEO,12,63.6,30.46,34.14,-1.0,ec2022SEG001OF,StSq4,None,3.9,0.67,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,4.57
28,Nika EGADZE,GEO,12,63.6,30.46,34.14,-1.0,ec2022SEG001OF,CCoSp3,None,3.0,0.21,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.21
29,Daniels KOCKERS,LAT,5,56.1,29.07,28.03,-1.0,ec2022SEG001OF,4S,None,9.7,-3.74,-4.0,-3.0,-4.0,-5.0,-3.0,-4.0,-4.0,-3.0,5.96
29,Daniels KOCKERS,LAT,5,56.1,29.07,28.03,-1.0,ec2022SEG001OF,3A,None,8.0,0.8,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.8
29,Daniels KOCKERS,LAT,5,56.1,29.07,28.03,-1.0,ec2022SEG001OF,CCSp1,None,2.0,-0.69,-3.0,-5.0,-4.0,-3.0,-2.0,-3.0,-4.0,-3.0,1.31
29,Daniels KOCKERS,LAT,5,56.1,29.07,28.03,-1.0,ec2022SEG001OF,3T+2T,x,6.05,-1.26,-2.0,-4.0,-3.0,-3.0,-2.0,-3.0,-3.0,-3.0,4.79
29,Daniels KOCKERS,LAT,5,56.1,29.07,28.03,-1.0,ec2022SEG001OF,StSq3,None,3.3,-0.19,-2.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,3.11
29,Daniels KOCKERS,LAT,5,56.1,29.07,28.03,-1.0,ec2022SEG001OF,FSSp4,None,3.0,0.3,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,3.3
29,Daniels KOCKERS,LAT,5,56.1,29.07,28.03,-1.0,ec2022SEG001OF,CCoSp3V,None,2.25,-0.45,-3.0,-2.0,-4.0,-2.0,0.0,-2.0,-1.0,-3.0,1.8
30,Conor STAKELUM,IRL,3,56.0,27.82,28.18,0.0,ec2022SEG001OF,3S,None,4.3,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
30,Conor STAKELUM,IRL,3,56.0,27.82,28.18,0.0,ec2022SEG001OF,3T+3T,None,8.4,0.42,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8.82
30,Conor STAKELUM,IRL,3,56.0,27.82,28.18,0.0,ec2022SEG001OF,2A,None,3.3,0.14,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.44
30,Conor STAKELUM,IRL,3,56.0,27.82,28.18,0.0,ec2022SEG001OF,FSSp4,None,3.0,0.04,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,3.04
30,Conor STAKELUM,IRL,3,56.0,27.82,28.18,0.0,ec2022SEG001OF,CCSp3,None,2.8,0.28,0.0,2.0,0.0,-1.0,1.0,1.0,1.0,2.0,3.08
30,Conor STAKELUM,IRL,3,56.0,27.82,28.18,0.0,ec2022SEG001OF,StSq2,None,2.6,-0.07,-1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,2.53
30,Conor STAKELUM,IRL,3,56.0,27.82,28.18,0.0,ec2022SEG001OF,CCoSp2,None,2.5,0.11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.61
31,Jari KESSLER,CRO,2,55.82,25.02,30.8,0.0,ec2022SEG001OF,3Lz+2T,None,7.2,-0.17,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,7.03
31,Jari KESSLER,CRO,2,55.82,25.02,30.8,0.0,ec2022SEG001OF,3F!,!,5.3,-2.42,-5.0,-5.0,-5.0,-5.0,-4.0,-3.0,-5.0,-4.0,2.88
31,Jari KESSLER,CRO,2,55.82,25.02,30.8,0.0,ec2022SEG001OF,FSSp,None,0.0,0.0,None,None,None,None,None,None,None,None,0.0
31,Jari KESSLER,CRO,2,55.82,25.02,30.8,0.0,ec2022SEG001OF,2A,x,3.63,0.05,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.68
31,Jari KESSLER,CRO,2,55.82,25.02,30.8,0.0,ec2022SEG001OF,CCSp4,None,3.2,0.41,1.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,3.61
31,Jari KESSLER,CRO,2,55.82,25.02,30.8,0.0,ec2022SEG001OF,StSq3,None,3.3,0.47,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.77
31,Jari KESSLER,CRO,2,55.82,25.02,30.8,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.55,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.05
32,Andras CSERNOCH,HUN,4,54.88,26.85,29.03,-1.0,ec2022SEG001OF,2A,None,3.3,-0.05,0.0,0.0,1.0,2.0,0.0,-1.0,0.0,-1.0,3.25
32,Andras CSERNOCH,HUN,4,54.88,26.85,29.03,-1.0,ec2022SEG001OF,3Lz,None,5.9,-0.59,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,-1.0,-1.0,5.31
32,Andras CSERNOCH,HUN,4,54.88,26.85,29.03,-1.0,ec2022SEG001OF,FCSp4,None,3.2,0.14,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.34
32,Andras CSERNOCH,HUN,4,54.88,26.85,29.03,-1.0,ec2022SEG001OF,3F+2T,x,7.26,-2.65,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,4.61
32,Andras CSERNOCH,HUN,4,54.88,26.85,29.03,-1.0,ec2022SEG001OF,CCoSp4,None,3.5,0.3,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8
32,Andras CSERNOCH,HUN,4,54.88,26.85,29.03,-1.0,ec2022SEG001OF,StSq3,None,3.3,0.33,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,3.63
32,Andras CSERNOCH,HUN,4,54.88,26.85,29.03,-1.0,ec2022SEG001OF,CSSp4,None,3.0,-0.09,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,2.91
33,Larry LOUPOLOVER,BUL,8,45.67,16.77,29.9,-1.0,ec2022SEG001OF,4Lz<<,<<,5.9,-2.95,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,2.95
33,Larry LOUPOLOVER,BUL,8,45.67,16.77,29.9,-1.0,ec2022SEG001OF,2A,None,3.3,0.09,1.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,3.39
33,Larry LOUPOLOVER,BUL,8,45.67,16.77,29.9,-1.0,ec2022SEG001OF,FCSp3,None,2.8,0.08,1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,2.88
33,Larry LOUPOLOVER,BUL,8,45.67,16.77,29.9,-1.0,ec2022SEG001OF,CSSp3,None,2.6,-0.37,-1.0,-3.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,2.23
33,Larry LOUPOLOVER,BUL,8,45.67,16.77,29.9,-1.0,ec2022SEG001OF,1Lz*+COMBO,"('*', 'x')",0.0,0.0,None,None,None,None,None,None,None,None,0.0
33,Larry LOUPOLOVER,BUL,8,45.67,16.77,29.9,-1.0,ec2022SEG001OF,StSq2,None,2.6,0.11,1.0,1.0,-1.0,2.0,1.0,2.0,0.0,-2.0,2.71
33,Larry LOUPOLOVER,BUL,8,45.67,16.77,29.9,-1.0,ec2022SEG001OF,CCoSp2,None,2.5,0.11,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.61
1,Kamila VALIEVA,RUS,35,90.45,51.73,38.72,0.0,ec2022SEG001OF,3A,None,8.0,3.54,5.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,11.54
1,Kamila VALIEVA,RUS,35,90.45,51.73,38.72,0.0,ec2022SEG001OF,3F,None,5.3,1.89,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,7.19
1,Kamila VALIEVA,RUS,35,90.45,51.73,38.72,0.0,ec2022SEG001OF,CCoSp4,None,3.5,1.65,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.15
1,Kamila VALIEVA,RUS,35,90.45,51.73,38.72,0.0,ec2022SEG001OF,3Lz+3T,x,11.11,2.19,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,13.3
1,Kamila VALIEVA,RUS,35,90.45,51.73,38.72,0.0,ec2022SEG001OF,StSq4,None,3.9,1.89,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.79
1,Kamila VALIEVA,RUS,35,90.45,51.73,38.72,0.0,ec2022SEG001OF,FCSp4,None,3.2,1.51,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.71
1,Kamila VALIEVA,RUS,35,90.45,51.73,38.72,0.0,ec2022SEG001OF,LSp4,None,2.7,1.35,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.05
2,Loena HENDRICKX,BEL,36,76.25,41.65,34.6,0.0,ec2022SEG001OF,3Lz+3T,None,10.1,1.77,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,11.87
2,Loena HENDRICKX,BEL,36,76.25,41.65,34.6,0.0,ec2022SEG001OF,2A,None,3.3,0.9,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.2
2,Loena HENDRICKX,BEL,36,76.25,41.65,34.6,0.0,ec2022SEG001OF,CCoSp4,None,3.5,1.45,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.95
2,Loena HENDRICKX,BEL,36,76.25,41.65,34.6,0.0,ec2022SEG001OF,3F,x,5.83,1.51,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,7.34
2,Loena HENDRICKX,BEL,36,76.25,41.65,34.6,0.0,ec2022SEG001OF,FCSp4,None,3.2,0.87,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4.07
2,Loena HENDRICKX,BEL,36,76.25,41.65,34.6,0.0,ec2022SEG001OF,StSq4,None,3.9,1.39,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,5.29
2,Loena HENDRICKX,BEL,36,76.25,41.65,34.6,0.0,ec2022SEG001OF,LSp4,None,2.7,1.23,2.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,3.93
3,Alexandra TRUSOVA,RUS,31,75.13,41.44,34.69,-1.0,ec2022SEG001OF,3A,None,8.0,-4.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,4.0
3,Alexandra TRUSOVA,RUS,31,75.13,41.44,34.69,-1.0,ec2022SEG001OF,3F,None,5.3,1.59,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.89
3,Alexandra TRUSOVA,RUS,31,75.13,41.44,34.69,-1.0,ec2022SEG001OF,CCoSp4,None,3.5,1.1,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.6
3,Alexandra TRUSOVA,RUS,31,75.13,41.44,34.69,-1.0,ec2022SEG001OF,3Lz+3T,x,11.11,1.85,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,12.96
3,Alexandra TRUSOVA,RUS,31,75.13,41.44,34.69,-1.0,ec2022SEG001OF,FCSp4,None,3.2,0.96,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.16
3,Alexandra TRUSOVA,RUS,31,75.13,41.44,34.69,-1.0,ec2022SEG001OF,StSq4,None,3.9,1.34,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,5.24
3,Alexandra TRUSOVA,RUS,31,75.13,41.44,34.69,-1.0,ec2022SEG001OF,LSp4,None,2.7,0.89,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.59
4,Anna SHCHERBAKOVA,RUS,32,69.05,33.79,36.26,-1.0,ec2022SEG001OF,2A,None,3.3,1.04,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.34
4,Anna SHCHERBAKOVA,RUS,32,69.05,33.79,36.26,-1.0,ec2022SEG001OF,3F,None,5.3,1.89,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,7.19
4,Anna SHCHERBAKOVA,RUS,32,69.05,33.79,36.26,-1.0,ec2022SEG001OF,FCSp4,None,3.2,1.1,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.3
4,Anna SHCHERBAKOVA,RUS,32,69.05,33.79,36.26,-1.0,ec2022SEG001OF,3Lz+COMBO,x,6.49,-2.95,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,3.54
4,Anna SHCHERBAKOVA,RUS,32,69.05,33.79,36.26,-1.0,ec2022SEG001OF,CCoSp4,None,3.5,1.5,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0
4,Anna SHCHERBAKOVA,RUS,32,69.05,33.79,36.26,-1.0,ec2022SEG001OF,StSq4,None,3.9,1.62,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.52
4,Anna SHCHERBAKOVA,RUS,32,69.05,33.79,36.26,-1.0,ec2022SEG001OF,LSp4,None,2.7,1.2,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,3.9
5,Ekaterina KURAKOVA,POL,33,67.47,35.78,31.69,0.0,ec2022SEG001OF,3F!+3Tq,!,9.5,-1.14,-2.0,-3.0,0.0,0.0,-3.0,-2.0,-3.0,-3.0,8.36
5,Ekaterina KURAKOVA,POL,33,67.47,35.78,31.69,0.0,ec2022SEG001OF,2A,None,3.3,0.8,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.1
5,Ekaterina KURAKOVA,POL,33,67.47,35.78,31.69,0.0,ec2022SEG001OF,FCSp4,None,3.2,1.05,2.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.25
5,Ekaterina KURAKOVA,POL,33,67.47,35.78,31.69,0.0,ec2022SEG001OF,3Lo,x,5.39,0.91,1.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,6.3
5,Ekaterina KURAKOVA,POL,33,67.47,35.78,31.69,0.0,ec2022SEG001OF,StSq4,None,3.9,1.28,2.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,5.18
5,Ekaterina KURAKOVA,POL,33,67.47,35.78,31.69,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.7,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.2
5,Ekaterina KURAKOVA,POL,33,67.47,35.78,31.69,0.0,ec2022SEG001OF,LSp4,None,2.7,0.69,2.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,3.39
6,Anastasiia GUBANOVA,GEO,10,67.02,37.85,29.17,0.0,ec2022SEG001OF,3F+3T,None,9.5,1.36,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,10.86
6,Anastasiia GUBANOVA,GEO,10,67.02,37.85,29.17,0.0,ec2022SEG001OF,2A,None,3.3,0.57,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.87
6,Anastasiia GUBANOVA,GEO,10,67.02,37.85,29.17,0.0,ec2022SEG001OF,FCSp3,None,2.8,0.68,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.48
6,Anastasiia GUBANOVA,GEO,10,67.02,37.85,29.17,0.0,ec2022SEG001OF,3Lz,x,6.49,1.26,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,7.75
6,Anastasiia GUBANOVA,GEO,10,67.02,37.85,29.17,0.0,ec2022SEG001OF,CCoSp4,None,3.5,0.8,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,4.3
